Prime#,Prime Reciprocal,Pattern Length
21011,4.7594117367093426e-05,21010
21013,4.758958739827726e-05,5253
21017,4.758053004710473e-05,21016
21019,4.757600266425615e-05,21018
21023,4.756695048280455e-05,21022
21031,4.7548856450002375e-05,10515
21059,4.748563559523244e-05,21058
21061,4.74811262523147e-05,4212
21067,4.746760336070632e-05,3511
21089,4.7418085257717294e-05,10544
21101,4.739111890431733e-05,21100
21107,4.737764722603875e-05,10553
21121,4.734624307561195e-05,10560
21139,4.730592743270732e-05,7046
21143,4.7296977723123494e-05,21142
21149,4.728355950635964e-05,21148
21157,4.726568038946921e-05,5289
21163,4.7252279922506264e-05,3527
21169,4.723888705182106e-05,1323
21179,4.7216582463761274e-05,21178
21187,4.7198753952895644e-05,1177
21191,4.7189844745410786e-05,2119
21193,4.718539140282169e-05,7064
21211,4.714534911131017e-05,21210
21221,4.712313274586494e-05,4244
21227,4.7109812974042495e-05,10613
21247,4.706546806607992e-05,21246
21269,4.701678499224223e-05,21268
21277,4.699910701696668e-05,1182
21283,4.6985857256965655e-05,3547
21313,4.6919720358466666e-05,2368
21317,4.69109161701928e-05,10658
21319,4.690651531497725e-05,57
21323,4.689771608122684e-05,10661
21341,4.6858160348624716e-05,4268
21347,4.6844989928327164e-05,10673
21377,4.6779248725265475e-05,21376
21379,4.677487253847233e-05,3054
21383,4.676612262077351e-05,21382
21391,4.6748632602496374e-05,3565
21397,4.673552367154274e-05,1783
21401,4.6726788467828604e-05,25
21407,4.671369178306161e-05,21406
21419,4.6687520425790186e-05,21418
21433,4.6657024214995566e-05,7144
21467,4.6583127591186475e-05,10733
21481,4.6552767562031564e-05,5370
21487,4.65397682319542e-05,21486
21491,4.6531106044390675e-05,4298
21493,4.65267761596799e-05,5373
21499,4.6513791339132053e-05,7166
21503,4.6505138817839374e-05,21502
21517,4.6474880327183155e-05,5379
21521,4.646624227498722e-05,2152
21523,4.6461924452910837e-05,3587
21529,4.6448975800083605e-05,2691
21557,4.6388644059934126e-05,5389
21559,4.638434064659771e-05,10779
21563,4.637573621481241e-05,10781
21569,4.63628355510223e-05,10784
21577,4.6345645826574596e-05,21576
21587,4.632417658776115e-05,10793
21589,4.6319885126684886e-05,7196
21599,4.629843974258068e-05,10799
21601,4.6294153048469976e-05,3600
21611,4.6272731479339224e-05,21610
21613,4.6268449544255775e-05,1801
21617,4.625988805107092e-05,21616
21647,4.619577770591768e-05,21646
21649,4.619151000046192e-05,11
21661,4.616592031762153e-05,7220
21673,4.61403589719928e-05,21672
21683,4.611907946317391e-05,10841
21701,4.608082576839777e-05,21700
21713,4.605535854096624e-05,21712
21727,4.6025682330740555e-05,21726
21737,4.60045084418273e-05,21736
21739,4.600027600165601e-05,7246
21751,4.5974897705852604e-05,375
21757,4.596221905593602e-05,10878
21767,4.59411035053062e-05,21766
21773,4.592844348505029e-05,10886
21787,4.589893055491807e-05,3631
21799,4.587366392953805e-05,10899
21803,4.586524790166491e-05,10901
21817,4.583581610670578e-05,21816
21821,4.582741395903029e-05,21820
21839,4.578964238289299e-05,10919
21841,4.57854493841857e-05,10920
21851,4.576449590407762e-05,21850
21859,4.574774692346402e-05,21858
21863,4.5739377029684854e-05,21862
21871,4.572264642677518e-05,405
21881,4.5701750377039444e-05,2188
21893,4.567670031516923e-05,10946
21911,4.5639176669252884e-05,10955
21929,4.560171462446988e-05,5482
21937,4.558508456033186e-05,21936
21943,4.557261996992207e-05,7314
21961,4.5535267064341335e-05,1220
21977,4.550211584838695e-05,21976
21991,4.547314810604338e-05,733
21997,4.546074464699732e-05,1833
22003,4.5448347952551926e-05,11001
22013,4.54277018125653e-05,5503
22027,4.539882871021928e-05,11013
22031,4.539058599246516e-05,11015
22037,4.537822752643282e-05,5509
22039,4.5374109533100414e-05,3673
22051,4.534941725998821e-05,22050
22063,4.532475184698364e-05,22062
22067,4.5316536003987856e-05,11033
22073,4.530421782267929e-05,22072
22079,4.52919063363377e-05,11039
22091,4.526730342673487e-05,4418
22093,4.526320554021636e-05,3682
22109,4.5230449138359946e-05,22108
22111,4.522635792139659e-05,11055
22123,4.520182615377661e-05,3687
22129,4.518957024718695e-05,5532
22133,4.518140333438756e-05,5533
22147,4.515284237142728e-05,11073
22153,4.514061300952467e-05,22152
22157,4.5132463781197814e-05,5539
22159,4.512839027031906e-05,1231
22171,4.510396463849172e-05,7390
22189,4.5067375726711436e-05,22188
22193,4.5059252917586624e-05,22192
22229,4.498627918484862e-05,22228
22247,4.494988088281566e-05,22246
22259,4.4925648052473156e-05,22258
22271,4.490144133626689e-05,11135
22273,4.48974094194765e-05,22272
22277,4.488934775777708e-05,5569
22279,4.488531801247812e-05,3713
22283,4.487726069200736e-05,11141
22291,4.486115472612265e-05,22290
22303,4.4837017441599784e-05,22302
22307,4.482897745102434e-05,11153
22343,4.4756747079622256e-05,22342
22349,4.47447313078885e-05,22348
22367,4.470872267179327e-05,22366
22369,4.4704725289463095e-05,11184
22381,4.468075599839149e-05,22380
22391,4.466080121477379e-05,11195
22397,4.4648836897798814e-05,5599
22409,4.462492748449284e-05,11204
22433,4.457718539651406e-05,22432
22441,4.45612940599795e-05,11220
22447,4.454938299104557e-05,7482
22453,4.4537478287979335e-05,5613
22469,4.450576349637278e-05,22468
22481,4.448200702815711e-05,2810
22483,4.447805008228439e-05,3747
22501,4.444246922359006e-05,7500
22511,4.442272666696282e-05,11255
22531,4.438329412809019e-05,7510
22541,4.436360409919702e-05,22540
22543,4.435966818968194e-05,7514
22549,4.4347864650317085e-05,22548
22567,4.431249169140781e-05,22566
22571,4.430463869567144e-05,4514
22573,4.430071324148319e-05,5643
22613,4.422234997567771e-05,5653
22619,4.4210619390777666e-05,22618
22621,4.4206710578665844e-05,7540
22637,4.417546494676856e-05,11318
22639,4.4171562348160254e-05,11319
22643,4.416375921918474e-05,11321
22651,4.414816122908481e-05,1510
22669,4.4113106003793724e-05,22668
22679,4.4093654923056575e-05,11339
22691,4.4070336256665636e-05,22690
22697,4.405868616997841e-05,22696
22699,4.405480417639543e-05,2522
22709,4.403540446519001e-05,22708
22717,4.401989699344104e-05,5679
22721,4.401214735266934e-05,11360
22727,4.4000528006336074e-05,22726
22739,4.3977307709222044e-05,22738
22741,4.39734400422145e-05,22740
22751,4.3954111907168915e-05,11375
22769,4.391936404760859e-05,11384
22777,4.390393818325504e-05,7592
22783,4.389237589430716e-05,22782
22787,4.388467108439022e-05,11393
22807,4.384618757399044e-05,7602
22811,4.3838498969795274e-05,22810
22817,4.382697111802603e-05,22816
22853,4.3757931125016406e-05,5713
22859,4.3746445601294894e-05,22858
22861,4.3742618433139404e-05,22860
22871,4.3723492632591494e-05,11435
22877,4.37120251781265e-05,5719
22901,4.3666215449107026e-05,22900
22907,4.365477801545379e-05,11453
22921,4.3628113956633656e-05,3820
22937,4.35976806033919e-05,22936
22943,4.358627903935841e-05,22942
22961,4.3552110099734335e-05,5740
22963,4.354831685755346e-05,11481
22973,4.3529360553693465e-05,11486
22993,4.34914974122559e-05,22992
23003,4.347259053166978e-05,11501
23011,4.345747685889357e-05,23010
23017,4.344614849893557e-05,23016
23021,4.3438599539550845e-05,23020
23027,4.342728101793547e-05,11513
23029,4.342350948803682e-05,23028
23039,4.3404661660662356e-05,11519
23041,4.34008940584176e-05,1152
23053,4.337830217325294e-05,1921
23057,4.3370776770611964e-05,2096
23059,4.336701504835422e-05,23058
23063,4.3359493561115205e-05,23062
23071,4.334445841099215e-05,11535
23081,4.3325679130020364e-05,11540
23087,4.3314419370208345e-05,23086
23099,4.32919173990216e-05,23098
23117,4.325820824501449e-05,5779
23131,4.323202628507198e-05,23130
23143,4.320960981722335e-05,23142
23159,4.317975732976381e-05,11579
23167,4.316484654897052e-05,7722
23173,4.315367021965218e-05,11586
23189,4.31238949501919e-05,2108
23197,4.3109022718454976e-05,1933
23201,4.3101590448687555e-05,464
23203,4.309787527474896e-05,11601
23209,4.3086733594726185e-05,5802
23227,4.3053343092091103e-05,11613
23251,4.3008902842888476e-05,4650
23269,4.297563281619322e-05,23268
23279,4.2957171699815284e-05,11639
23291,4.2935039285560944e-05,23290
23293,4.293135276692568e-05,5823
23297,4.2923981628535864e-05,23296
23311,4.2898202565312514e-05,63
23321,4.2879807898460615e-05,11660
23327,4.2868778668495734e-05,23326
23333,4.28577551107873e-05,11666
23339,4.2846737220960625e-05,23338
23357,4.2813717515091834e-05,11678
23369,4.2791732637254484e-05,11684
23371,4.278807068589277e-05,23370
23399,4.2736869096969954e-05,11699
23417,4.2704018448135966e-05,23416
23431,4.267850283812044e-05,11715
23447,4.264937945152898e-05,1234
23459,4.2627562982224306e-05,23458
23473,4.260213862735909e-05,23472
23497,4.255862450525599e-05,23496
23509,4.253690076141052e-05,23508
23531,4.249713144362756e-05,23530
23537,4.248629816884055e-05,23536
23539,4.248268830451591e-05,23538
23549,4.2464648180389826e-05,3364
23557,4.2450227108715035e-05,5889
23561,4.244302024532066e-05,1178
23563,4.243941773118873e-05,11781
23567,4.24322145372767e-05,23566
23581,4.2407022602943045e-05,23580
23593,4.238545331242318e-05,23592
23599,4.237467689308869e-05,437
23603,4.2367495657331696e-05,11801
23609,4.235672836630099e-05,11804
23623,4.2331625957753037e-05,7874
23627,4.232445930503238e-05,11813
23629,4.232087688856913e-05,7876
23633,4.231371387466678e-05,23632
23663,4.2260068461310905e-05,23662
23669,4.224935569732561e-05,23668
23671,4.224578598284821e-05,11835
23677,4.223508045782827e-05,11838
23687,4.2217249968337064e-05,23686
23689,4.221368567689645e-05,3948
23719,4.216029343564231e-05,11859
23741,4.2121224885219664e-05,23740
23743,4.211767678894832e-05,23742
23747,4.211058238935444e-05,11873
23753,4.2099945270071146e-05,23752
23761,4.208577080089222e-05,11880
23767,4.2075146211133085e-05,23766
23773,4.206452698439406e-05,5943
23789,4.203623523477237e-05,23788
23801,4.2015041384815764e-05,2975
23813,4.199386889514131e-05,5953
23819,4.1983290650321174e-05,23818
23827,4.1969194611155415e-05,11913
23831,4.19621501405732e-05,11915
23833,4.1958628792011074e-05,23832
23857,4.191641866118959e-05,7952
23869,4.189534542712305e-05,23868
23873,4.188832572362083e-05,23872
23879,4.187780057791365e-05,11939
23887,4.186377527525432e-05,23886
23893,4.18532624618089e-05,11946
23899,4.184275492698439e-05,23898
23909,4.1825254088418586e-05,23908
23911,4.182175567730333e-05,797
23917,4.181126395450934e-05,5979
23929,4.179029629320072e-05,5982
23957,4.174145343740869e-05,11978
23971,4.1717074798715115e-05,23970
23977,4.170663552571214e-05,23976
23981,4.169967891247237e-05,23980
23993,4.167882299003876e-05,23992
24001,4.1664930627890504e-05,1000
24007,4.165451743241554e-05,8002
24019,4.163370664890295e-05,24018
24023,4.1626774341256295e-05,24022
24029,4.161638020724957e-05,24028
24043,4.159214740257039e-05,12021
24049,4.158177055179009e-05,12024
24061,4.156103237604422e-05,24060
24071,4.1543766357858004e-05,12035
24077,4.1533413631266354e-05,6019
24083,4.1523066063198107e-05,12041
24091,4.15092773234818e-05,2190
24097,4.149894177698469e-05,8032
24103,4.148861137617724e-05,2678
24107,4.148172729912474e-05,12053
24109,4.147828611721764e-05,8036
24113,4.147140546593124e-05,24112
24121,4.14576510094938e-05,4020
24133,4.1437036423155016e-05,2011
24137,4.143016944939305e-05,24136
24151,4.1406152954329015e-05,12075
24169,4.137531548678059e-05,3021
24179,4.135820339964432e-05,154
24181,4.135478268061701e-05,4836
24197,4.132743728561392e-05,12098
24203,4.1317192083625994e-05,12101
24223,4.128307806630062e-05,24222
24229,4.127285484336951e-05,24228
24239,4.125582738561822e-05,12119
24247,4.124221553181837e-05,24246
24251,4.1235412972660925e-05,24250
24281,4.118446521971912e-05,2428
24317,4.1123493852037666e-05,12158
24329,4.110321016071355e-05,12164
24337,4.10896988125077e-05,24336
24359,4.1052588365696454e-05,12179
24371,4.103237454351483e-05,24370
24373,4.102900750830838e-05,4062
24379,4.1018909717379714e-05,8126
24391,4.099872903939978e-05,1355
24407,4.097185233744418e-05,24406
24413,4.0961782656781225e-05,6103
24419,4.095171792456694e-05,24418
24421,4.0948364112853693e-05,1628
24439,4.091820450918614e-05,12219
24443,4.0911508407314974e-05,12221
24469,4.086803710817769e-05,8156
24473,4.0861357414293305e-05,24472
24481,4.084800457497651e-05,6120
24499,4.0817992571125354e-05,24498
24509,4.080133828389571e-05,24508
24517,4.078802463596688e-05,12258
24527,4.0771394789415744e-05,24526
24533,4.076142338890474e-05,12266
24547,4.0738175744490164e-05,12273
24551,4.073153843020651e-05,2455
24571,4.0698384274144313e-05,1638
24593,4.066197698532103e-05,24592
24611,4.063223761732559e-05,4922
24623,4.06124355277586e-05,24622
24631,4.059924485404571e-05,12315
24659,4.0553144896386715e-05,24658
24671,4.053341980462892e-05,12335
24677,4.0523564452729265e-05,12338
24683,4.0513713892152495e-05,12341
24691,4.050058725851525e-05,24690
24697,4.049074786411305e-05,24696
24709,4.047108341090291e-05,24708
24733,4.04318117494845e-05,6183
24749,4.040567295648309e-05,24748
24763,4.0382829221015224e-05,12381
24767,4.037630718294505e-05,24766
24781,4.035349663048303e-05,24780
24793,4.033396523212197e-05,8264
24799,4.0324206621234725e-05,12399
24809,4.0307952759079367e-05,3101
24821,4.028846541235244e-05,24820
24841,4.025602834024395e-05,12420
24847,4.0246307401295933e-05,24846
24851,4.023982938312342e-05,4970
24859,4.022687960094935e-05,24858
24877,4.0197773043373395e-05,12438
24889,4.017839206074973e-05,3111
24907,4.0149355602842574e-05,12453
24917,4.013324236465064e-05,12458
24919,4.013002126891127e-05,12459
24923,4.012358062833527e-05,12461
24943,4.009140841117748e-05,8314
24953,4.00753416422875e-05,24952
24967,4.005286978812032e-05,24966
24971,4.004645388650835e-05,24970
24977,4.00368338871762e-05,24976
24979,4.003362824772809e-05,8326
24989,4.001760774740886e-05,24988
25013,3.9979210810378605e-05,6253
25031,3.9950461427829494e-05,12515
25033,3.994726960412256e-05,1192
25037,3.994088748651995e-05,12518
25057,3.990900746298439e-05,25056
25073,3.988354006301599e-05,25072
25087,3.986128273607845e-05,25086
25097,3.9845399848587483e-05,25096
25111,3.982318505834097e-05,12555
25117,3.981367201496994e-05,6279
25121,3.9807332510648464e-05,12560
25127,3.979782703864369e-05,1478
25147,3.9766174891637175e-05,4191
25153,3.975668906293484e-05,25152
25163,3.9740889401104796e-05,12581
25169,3.973141563033891e-05,242
25171,3.9728258710420725e-05,5034
25183,3.970932772108168e-05,25182
25189,3.9699868990432334e-05,8396
25219,3.965264284864586e-05,8406
25229,3.963692576003805e-05,25228
25237,3.9624361057177956e-05,6309
25243,3.9614942756407714e-05,4207
25247,3.960866637620311e-05,25246
25253,3.959925553399596e-05,12626
25261,3.958671469854717e-05,8420
25301,3.952412948104818e-05,25300
25303,3.9521005414377744e-05,25302
25307,3.9514758762397756e-05,12653
25309,3.9511636176854084e-05,8436
25321,3.9492911022471465e-05,6330
25339,3.946485654524646e-05,8446
25343,3.9458627628931066e-05,25342
25349,3.9449287940352674e-05,25348
25357,3.943684189770083e-05,2113
25367,3.942129538376631e-05,25366
25373,3.941197335750601e-05,6343
25391,3.9384033712732856e-05,2539
25409,3.935613365342989e-05,12704
25411,3.935303608673409e-05,25410
25423,3.9334460921213075e-05,25422
25439,3.930972129407603e-05,12719
25447,3.929736314693284e-05,25446
25453,3.928809963462067e-05,4242
25457,3.9281926385669956e-05,25456
25463,3.927267014884342e-05,25462
25469,3.926341827319486e-05,25468
25471,3.926033528326332e-05,12735
25523,3.918034713787564e-05,12761
25537,3.915886752555116e-05,25536
25541,3.915273481852707e-05,25540
25561,3.912210007433199e-05,6390
25577,3.909762677405481e-05,25576
25579,3.909456976425974e-05,8526
25583,3.908845717859516e-05,25582
25589,3.9079291883231076e-05,25588
25601,3.906097418069607e-05,25
25603,3.905792289966019e-05,4267
25609,3.9048771916123235e-05,6402
25621,3.903048280707232e-05,25620
25633,3.901221082198728e-05,25632
25639,3.900308124341823e-05,4273
25643,3.89969972312132e-05,12821
25657,3.89757181276065e-05,25656
25667,3.8960532980091166e-05,12833
25673,3.895142756982043e-05,25672
25679,3.8942326414580004e-05,12839
25693,3.89211069162807e-05,6423
25703,3.890596428432479e-05,25702
25717,3.888478438387059e-05,2143
25733,3.886060700268138e-05,12866
25741,3.884852958315528e-05,2340
25747,3.883947644385754e-05,4291
25759,3.8821382817655966e-05,12879
25763,3.881535535457827e-05,12881
25771,3.880330604167475e-05,1718
25793,3.8770208971426355e-05,25792
25799,3.876119229427497e-05,12899
25801,3.8758187667144686e-05,2580
25819,3.873116697006081e-05,1986
25841,3.8698192794396504e-05,2584
25847,3.8689209579448294e-05,25846
25849,3.8686216101203144e-05,718
25867,3.8659295627633664e-05,12933
25873,3.8650330460325436e-05,25872
25889,3.8626443663331915e-05,1618
25903,3.860556692275026e-05,25902
25913,3.8590668776289896e-05,25912
25919,3.8581735406458585e-05,12959
25931,3.8563881068990786e-05,5186
25933,3.8560906952531526e-05,6483
25939,3.855198735494815e-05,25938
25943,3.8546043248660526e-05,25942
25951,3.853416053331278e-05,12975
25969,3.850745119180561e-05,12984
25981,3.848966552480659e-05,8660
25997,3.846597684348194e-05,6499
25999,3.8463017808377244e-05,12999
26003,3.84571011037188e-05,13001
26017,3.843640696467694e-05,8672
26021,3.8430498443564814e-05,5204
26029,3.8418686849283494e-05,26028
26041,3.840098306516647e-05,3255
26053,3.8383295589759336e-05,2171
26083,3.8339148104129126e-05,1449
26099,3.8315644277558524e-05,26098
26107,3.830390316773279e-05,4351
26111,3.829803531078856e-05,13055
26113,3.829510205644698e-05,26112
26119,3.828630498870554e-05,13059
26141,3.8254083623426804e-05,26140
26153,3.823653118189118e-05,3736
26161,3.8224838500057336e-05,2616
26171,3.821023270031715e-05,26170
26177,3.8201474576918666e-05,26176
26183,3.81927204674789e-05,2014
26189,3.818397036923899e-05,26188
26203,3.816356905697821e-05,13101
26209,3.8154832309512e-05,13104
26227,3.81286460517787e-05,1457
26237,3.8114113656286925e-05,6559
26249,3.809668939769134e-05,6562
